Cutter,Titulo
L769g,GRANDES%20ENIGMAS%20DA%20HUMANIDADE
B634u,UMA%20BREVE%20HISTORIA%20DO%20MUNDO
F224h,HISTORIA%201
F992d,1001%20DIAS%20QUE%20ABALARAM%20O%20MUNDO
H953c,O%20CHOQUE%20DE%20CIVILIZACOES%20E%20A%20RECOMPOSICAO%20DA%20ORDEM%20MUNDIAL
M198p,PANORAMA%20DO%20MUNDO
M141r,RELIGIOSIDADE%20E%20MESSIANISMO%20NA%20IDADE%20MEDIA
H684e,ERA%20DOS%20EXTREMOS
M489g,GEOGRAFIA
M835e,O%20ESPACO%20GEOGRAFICO
V575n,A%20NOVA%20ORDEM%20MUNDIAL
G464c,"COMER,%20REZAR,%20AMAR"
S392f,FAMILIA%20SCHURMANN
A664b,O%20BRASIL%20EM%20REGIOES
M198n,A%20NOVA%20GEOGRAFIA
V575b,BRASIL
F989m,MAPA:
C411d,"DEUSES,%20TUMULOS%20E%20SABIOS"
B449c,A%20CONSTRUCAO%20DA%20PAISAGEM
B449i,IMAGINARIO%20DO%20NOVO%20MUNDO
B449L,UM%20LUGAR%20NO%20UNIVERSO
V575s,SOCIEDADE%20&%20ESPACO
A164s,SAO%20PAULO
L394a,AREQUIPA
M135a,ALBERT%20EINSTEIN
M537g,GENTE%20DE%20FIBRA
M818c,UM%20CIDADAO%20DO%20MUNDO%20QUE%20AMA%20A%20PAZ
T11i,IACOCCA%20UMA%20AUTOBIOGRAFIA
I33,OS%20IMORTAIS%20DA%20LITERATURA%20UNIVERSAL
V614j,JACQUELINE%20KENNEDY:
B775a,AUTOBIOGRAFIA%20DE%20UMA%20FEITICEIRA
C568t,O%20TEMPO%20DE%20SEO%20CELSO
H582q,A%20QUEDA%20PARA%20O%20ALTO
V176c,CONTRA%20TODA%20A%20ESPERANCA
I43d,DIARIO%20DE%20UM%20NEUROTICO
R177m,O%20MEDICO%20DE%20LHASA
R177t,A%20TERCEIRA%20VISAO
M431g,GETULIO%20VARGAS
V129f,OS%20GRANDES%20LIDERES
W483g,OS%20GRANDES%20LIDERES%20:
F178t,TUDO%20A%20DECLARAR
M827o,OLGA
N117v,A%20VIDA%20DE%20VIRGILIO%20DE%20MELO%20FRANCO
S624o,OSSOS%20DE%20OURO
C267b,BOBBIO%20NO%20BRASIL
N441o,O%20OUTRO%20LADO%20DA%20MOEDA
H521,HENRY%20FORD
V653e,EMOCAO%20PRA%20VALER
C837m,MIGUEL%20COSTA:%20UM%20HEROI%20BRASILEIRO
S617L,O%20LIVRO%20DAS%20MARAVILHAS%20DE%20MARCO%20POLO
P436k,O%20DOMADOR%20DE%20RIOS
B118b,BIPLANO
M985a,ALBERTO%20SANTOS%20DUMONT%20-%20EU%20NAVEGUEI%20PELO%20AR
S586f,A%20FANTASTICA%20HISTORIA%20DE%20SILVIO%20SANTOS
T673a,ALL%20THE%20ADVANTAGES
K11d,DIARIO%20INTIMO
B386m,MEMORIAS%20DE%20UMA%20MOCA%20BEM-COMPORTADA
P695m,MACHADO%20DE%20ASSIS
R873t,TATIANA%20BELINKY
T231e,ENCONTRO%20MARCADO%20COM%20LUIS%20FERNANDO%20VERISSIMO
G661c,A%20CASA%20DO%20PINHAL
B395p,PEQUENA%20HISTORIA%20DA%20CIVILIZACAO%20OCIDENTAL
A838,ASPECTOS%20DO%20ANTIGO%20EGITO
W598p,PATTON
C826a,ALEMANHA
P434,PERFIL%20DA%20ALEMANHA
C672f,O%20FIM%20DA%20UNIAO%20SOVIETICA
P784c,CHINA:
R737d,ENTRE%20DOIS%20MUNDOS:
A182o,O%20ORIENTE%20MEDIO
M642s,SADAM%20HUSSEIN%20E%20A%20CRISE%20DO%20GOLFO
V563m,OS%20MISTERIOS%20EGIPCIOS
O48a,ANGOLA%20E%20A%20EXPRESSAO%20DA%20SUA%20CULTURA%20MATERIAL
J68h,A%20HISTORY%20OF%20THE%20AMERICAN%20PEOPLE
A969c,THE%20COMPLETE%20IDIOT'S%20GUIDE%20TO%20AMERICAN%20HISTORY
G778p,PANORAMA%20DA%20HISTORIA%20DOS%20ESTADOS%20UNIDOS
G783rh,RESENA%20DE%20LA%20HISTORIA%20NORTE-AMERICANA
C288c,OS%20CONQUISTADORES%20DO%20PACIFICO
P852c,A%20CONQUISTA%20DA%20AMERICA%20LATINA%20VISTA%20PELOS%20INDIOS
P887i,AS%20INDEPENDENCIAS%20NA%20AMERICA%20LATINA
B743d,DIALETICA%20DA%20COLONIZACAO
C845h,HISTORIA%20E%20CONSCIENCIA%20DO%20BRASIL
F269h,HISTORIA%20CONCISA%20DO%20BRASIL
F894c,CASA-GRANDE%20E%20SENZALA
H656g,A%20GUERRA%20SECRETA%20DE%20HITLER%20NO%20BRASIL
H722r,RAIZES%20DO%20BRASIL
K64e,ESCRAVISMO%20EM%20SAO%20PAULO%20E%20MINAS%20GERAIS
M188s,O%20SUSPEITO%20ATRAVES%20DAS%20LENTES
M435b,O%20QUE%20E%20O%20BRASIL?
O48h,HELP!%20SISTEMA%20DE%20CONSULTA%20INTERATIVA%20HISTORIA%20DO%20BRASIL
O77c,CULTURA%20BRASILEIRA%20E%20IDENTIDADE%20NACIONAL
W829m,MUSEU%20PAULISTA
B928n,"NAUFRAGOS,%20TRAFICANTES%20E%20DEGREDADOS"
C532v,AS%20VARIAS%20FACES%20DA%20INCONFIDENCIA%20MINEIRA
S729d,DIARIO%20DA%20NAVEGACAO
S163b,O%20BRADO%20DO%20IPIRANGA
P477f,A%20FABRICA%20E%20A%20CIDADE%20ATE%201930
S168m,MANIFESTOS%20E%20MENSAGENS:%201898-1902
M744c,CANUDOS
S192c,CANUDOS
D812p,PALMARES%20PELO%20AVESSO
V712i,1932%20IMAGENS%20DE%20UMA%20REVOLUCAO
N972r,REAL%20FORTE%20PRINCIPE%20DA%20BEIRA
Z88r,REMINISCENCIAS%20DE%20INDAIATUBA
S725s,"SALVADOR,%20CAPITAL%20DA%20COLONIA"
A779s,SAO%20PAULO%20NOS%20SECULOS%20XVI-XVII
H673g,SAO%20PAULO%20NO%20SECULO%20XIX
L961s,SAO%20PAULO%20NOS%20SECULOS%20XVIII
A227p,"A%20""PATRIA%20PAULISTA"""
B451t,NO%20TEMPO%20DOS%20BANDEIRANTES
C122,HISTORIAS%20E%20PERSONAGENS
D812a,AGORA%20NOS!
G592p,A%20PROVINCIA%20DE%20S.%20PAULO
M149v,VIDA%20E%20MORTE%20DO%20BANDEIRANTE
S495v,VIVENCIAS%20CAIPIRAS
T874c,"CAFE,%20INDUSTRIA%20E%20CONHECIMENTO"
I91,"ITU,%20QUATRO%20SECULOS%20DE%20COMERCIO"
M338a,UMA%20AVENTURA%20NA%20TERRA%20DOS%20INDAIAS
S277o,O%20OFICIO%20DE%20COMPARTILHAR%20HISTORIAS
R284s,OS%20SOBREVIVENTES
P979b,O%20BEIJO%20DA%20MULHER%20ARANHA
V517b,BANQUETE%20COM%20OS%20DEUSES
V517m,AS%20MENTIRAS%20QUE%20OS%20HOMENS%20CONTAM
B745c,CAVALA%20MARINHA
C574,CINCO%20ESTRELAS
K69s,SONHO%20DE%20SONHAR
M528m,MORTE%20E%20VIDA%20SEVERINA%20E%20OUTROS%20POEMAS%20EM%20VOZ%20ALTA
L869j,NO%20JARDIM%20DA%20ALMA
M433g,ESCRITOS%20DE%20GREGORIO%20DE%20MATOS
B726u,O%20UNIVERSO%20POETICO%20DE%20UM%20BAIANO
L892e,EPISTOLAS%20&%20BALADAS
L892r,O%20REMO%20MAGICO
O77e,"EU%20CHOVO,%20TU%20CHOVES,%20ELE%20CHOVE%20..."
V785b,BOCA%20DO%20INFERNO
B189v,VIDAS%20QUE%20SE%20CRUZAM
C236c,CARRANCA%20I
M141j,A%20MORENINHA
M521t,UMA%20TARDE%20DESTAS
S411v,AO%20VENCEDOR%20AS%20BATATAS
A599t,O%20TOCADOR%20DE%20TUBA
D754p,PARA%20GOSTAR%20DE%20LER
M678,MISTERIOS%20DO%20ENGENHO
T251p,PARA%20GOSTAR%20DE%20LER
S898d,DIE%20BRASILIANISCHE%20CHRONIK
T462c,MEU%20CARO%20H
S271d,DICIONARIO%20DE%20INFORMATICA%20E%20INTERNET
D994o,NOVELL
B663d,DICIONARIO%20DE%20POLITICA
S581d,DICIONARIO%20DE%20RELACOES%20INTERNACIONAIS
S617d,DICIONARIO%20BRASILEIRO%20DE%20RELACOES%20INTERNACIONAIS
D748d,DICIONARIO%20DE%20TERMOS%20FINANCEIROS%20E%20DE%20INVESTIMENTO
R913d,DICIONARIO%20DE%20TERMOS%20FINANCEIROS
D546,DICIONARIO%20DO%20PENSAMENTO%20MARXISTA
C972d,DICIONARIO%20COMPACTO%20DO%20DIREITO
V872,VOCABULARIO%20BASICO%20DE%20MEIO%20AMBIENTE
G265d,DICIONARIO%20DE%20LOGISTICA%20E%20COMERCIO%20EXTERIOR:
L435c,COMPENDIO%20DE%20TERMOS%20DO%20COMERCIO%20INTERNACIONAL%20E%20TRANSPORTE%20MARITIMO
L961t,TERMINGLES
P813d,DICIONARIO%20DE%20COMERCIO%20EXTERIOR:
C699d,DICIONARIO%20DE%20COMERCIO%20MARITIMO:
D278,DICIONARIO%20DE%20TRANSPORTE%20INTERNACIONAL
C334d,DICIONARIO%20DO%20FOLCLORE%20BRASILEIRO
C178,CAMBRIDGE%20ADVANCED%20LEARNER'S%20DICTIONARY
G633d,DICIONARIO%20DE%20EXPRESSOES%20IDIOMATICAS%20AMERICANAS
C754m,MINI%20DICIONARIO%20ESCOLAR%20DE%20INGLES
F632d,"DICIONARIO%20ESCOLAR%20INGLES-PORTUGUES,%20PORTUGUES-INGLES"
G322d,"DICIONARIO%20INGLES%20-%20PORTUGUES,%20PORTUGUES%20-%20INGLES"
L848d,DICIONARIO%20ESCOLAR
N935n,NOVO%20DICIONARIO%20FOLHA%20WEBSTER'S:
C874d,OXFORD%20DICTIONARY%20OF%20PHRASAL%20VERBS
F589m,"MINIDICIONARIO%20ESPANHOL-PORTUGUES,%20PORTUGUES-ESPANHOL"
M363d,DICCIONARIO%20DE%20LA%20LENGUA%20ESPANOLA
M843d,DICCIONARIO%20BILINGUE%20DE%20USO
P436m,"MICHAELIS:%20PEQUENO%20DICIONARIO%20ESPANHOL-PORTUGUES,%20PORTUGUES-ESPANHOL"
S474,SENAS%20-%20DICCIONARIO%20PARA%20LA%20ENSENANZA%20DE%20LA%20LENGUA%20ESPANOLA%20PARA%20BRASILENOS
T137d,DICIONARIO%20SANTILLANA%20PARA%20ESTUDANTES:
B585d,DICIONARIO%20DIDATICO%20DE%20PORTUGUES
M517,MELHORAMENTOS
N739,NOVO%20DICIONARIO%20AURELIO%20BASICO%20DA%20LINGUA%20PORTUGUESA
S757d,DICIONARIO%20PRATICO%20DE%20VERBOS%20CONJUGADOS
P769m,MELHORAMENTOS
A646d,DICIONARIO%20DE%20METODOLOGIA%20CIENTIFICA
A652d,DICIONARIO%20DE%20METODOLOGIA%20CIENTIFICA
A784m,I%20MINERALI
A658p,DE%20PINA'S%20TECHNICAL%20DICTIONARY
D545d,DICIONARIO%20DE%20TERMOS%20DE%20NEGOCIOS
P654d,DICIONARIO%20DE%20TERMOS%20DE%20NEGOCIOS:
P247o,OXFORD%20BUSINESS%20ENGLISH%20DICTIONARY
P192d,"DICIONARIO%20DE%20LOGISTICA,%20GESTAO%20DE%20CADEIAS%20DE%20SUPRIMENTOS%20E%20OPERACOES"
Q8c,CUENTOS
