CDD;CDU;Cutter;Tombo;Título;Status;URL
869.935;;V517c;1317;"Clarissa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34476
869.935;;V517i;1140;"Incidente em Antares";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34465
869.935;;V517t;9050;"O tempo e o vento";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22806
869.94;;F732f;1961;"Fiec & Prosa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34599
869.94;;M689;4053;"O Moderno Conto Brasileiro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/129950
869.945;;A473c;108;"Janelas do Tempo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34596
869.945;;A473v;109;"Vidas e Caminhos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34588
869.945;;G463m;7443;"A Memória Brinca";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4992
869.96;;M332;7515;"Maria Antonieta D'alkmin e Oswald Andrade :";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34579
869.965;;M827;7412;"Mário, Otávio";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4988
869.97;;L933n;8719;": Ernani Diniz Lucas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34537
869.975;;P942p;353;"Primo Altamirando e Elas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34535
869.98;;C692n;3356;"a Nobreza da Emocao";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/13908
869.98;;R696t;8737;"Tempo de colher";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22423
869.985;;H499h;8372;"Henfil na China";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/24258
869.985;;P971n;2343;"E o Nilo Continua";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34736
882.01;;S681e;7545;"Édipo Rei";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34689
882.2;;S681a;4184;"Antígona";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22815
891.7;;S684p;9188;"Uma Palavra de Verdade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34659
891.73;;D724c;1541;"Crime e castigo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22403
891.73;;D724m;8373;"Memórias da casa dos mortos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22402
891.73;;G613n;359;"O nariz ;  e, A terrível vingança [Nicolai Gógol]";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22871
891.73;;G669p;8364;"Pequenos Burgueses";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34796
891.73;;T251m;8365;"O marido enganado e outros contos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22864
891.73;;T654m;2581;"A morte de Ivan Ilitch seguido de Senhores e Servos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22399
891.82;;W245L;7514;"Leituras hipertexto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/9439
891.8537;;K84q;3594;"Quando Eu Voltar a Ser Criança";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34772
891.8635;;K96i;1883;"A Insustentável Leveza do Ser";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30780
892.76;;G447c;9183;"Cartas de amor do profeta";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22394
900;;H119t;1863;"A Terceira Guerra Mundial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34760
901.9;;B967h;316;"História da Civilização Ocidental";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34754
905;;A553h;7541;"O Homem do Povo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6637
907;;C198e;578;"Estudos de história";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23063
908;;L769g;1852;"Grandes Enigmas da Humanidade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34807
909;;B634u;4740;"Uma breve história do mundo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23457
909;;F224h;178;"História 1";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43440
909;;F992d;545;"1001 Dias Que Abalaram o Mundo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/137301
909;;H953c;5120;"O choque de civilizações e a recomposição da ordem mundial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23186
909;;M198p;3183;"Panorama do mundo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22839
909.07;;M141r;4093;"Religiosidade e messianismo na idade média";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22581
909.82;;H684e;278;"Era dos extremos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23745
910;;M489g;3184;"Geografia";-1;
910;;M835e;3168;"O Espaço Geográfico";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34897
910;;M838e;3527;"O espaço geográfico";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22531
910;;O48e;3188;"Espaço e modernidade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23071
910;;V575n;3513;"A nova ordem mundial";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22525
910.01;;M829e;3402;"Espaço e técnica";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2095
910.4;;G464c;9045;"Comer, rezar, amar";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23747
910.41;;S392f;9419;"Família Schürmann";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/137343
910.7;;A664b;3163;"O Brasil em regiões";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22590
910.7;;M198n;3529;"A nova geografia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22584
910.7;;V575b;3171;"Brasil";-1;
912.1918;;F989m;133;"Mapa:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44115
913.031;;C411d;1408;"Deuses, Túmulos e Sábios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34953
914.704;;R175v;1849;"Viagem";-1;
918.1;;B449c;139;"A construção da paisagem";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23353
918.1;;B449i;137;"Imaginário do novo mundo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23355
918.1;;B449L;138;"Um lugar no universo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23354
918.1;;M829e;2459;"Espaço e técnica";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2095
918.1;;V575s;3175;"Sociedade & espaço";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22537
918.1611;;A164s;7465;"São Paulo";-1;
918.532;;L394a;134;"Arequipa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23061
920;;B615;8680;"Lorenzo Di Medici:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35455
920;;M135a;8731;"Albert Einstein";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22811
920;;M537g;4815;"Gente de fibra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23256
920;;M818c;9314;"Um Cidadão do Mundo Que Ama a Paz";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34909
920;;P953;8878;"Em Primeira Pessoa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34905
920;;T11i;2333;"Iacocca Uma Autobiografia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/28913
920.01;;I33;1661;"Os Imortais da Literatura Universal";-1;
920.72;;V614j;8709;"Jacqueline Kennedy:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35018
920.91334;;B775a;1629;"Autobiografia de uma feiticeira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22855
920.93;;C568t;5275;"O Tempo de Seo Celso";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34984
920.93627044;;H582q;1203;"A Queda para o Alto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34983
920.936545;;V176c;1875;"Contra Toda a Esperança";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34978
920.9616;;I43d;8741;"Diário de Um Neurótico";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22563
922;;C331c;9456;"O Cardeal da Resistência";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/48205
922.21;;B478;8206;"Bento XVI no brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5247
922.943;;R177m;4900;"O Médico de Lhasa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35066
922.943;;R177t;4899;"A Terceira Visão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/24486
923.0681;;G464c;9046;"Comprometida";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23703
923.1;;M431g;3625;"Getúlio Vargas";-1;
923.1;;V129f;566;"Os Grandes Líderes";-1;
923.143;;W483g;567;"Os Grandes Líderes :";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35044
923.2;;F178t;2332;"Tudo a declarar";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22614
923.2;;M827o;3473;"Olga";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23139
923.2;;N117v;641;"A Vida de Virgílio de Melo Franco";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36278
923.2;;P418;8857;"O Pensamento Vivo de Gandhi";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35033
923.2;;S624o;9313;"Ossos de ouro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23770
923.245;;C267b;3031;"Bobbio no Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/794
923.281;;G633m;3381;"Memórias das trevas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23278
923.281;;N441o;2458;"O outro lado da moeda";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22849
923.291;;L496;7518;"O Legado de Franco Montoro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5036
923.3;;H521;1957;"Henry Ford";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35373
923.381;;V653e;4783;"Emoção pra valer";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22897
923.581;;C837m;7456;"Miguel Costa: Um Herói Brasileiro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4982
923.9;;S617L;1868;"O Livro das Maravilhas de Marco Polo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35071
926.281;;P436k;1796;"O domador de rios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/802
926.2913;;B118b;3242;"Biplano";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35700
927;;M985a;232;"Alberto Santos Dumont - Eu Naveguei Pelo Ar";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/141220
927.9143;;P418;2785;"O Pensamento Vivo de Chaplin";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35679
927.9145;;S586f;3627;"A fantástica história de Silvio Santos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22541
928;;T673a;604;"All the Advantages";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35650
928.3;;K11d;1143;"Diário Íntimo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35644
928.41;;B386m;8853;"Memórias de Uma Moça Bem-comportada";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35635
928.69;;C968;7512;"Cultura Paulista";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/17823
928.69;;P695m;7446;"Machado de Assis";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23081
928.69;;R873t;7496;"Tatiana Belinky";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4457
928.69;;T231e;361;"Encontro Marcado com Luís Fernando Veríssimo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36176
928.69;;T231e;368;"Encontro Marcado com Mario Quintana";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36187
929.2;;G661c;7516;"A casa do pinhal";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5263
930;;B395p;4321;"Pequena História da Civilização Ocidental";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36157
930.1;;A447p;8169;"Pós-modernidade e ciência";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23286
932;;A838;1342;"Aspectos do Antigo Egito";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36099
940.53;;W598p;1186;"Patton";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36277
943;;C826a;3498;"Alemanha";-1;
943;;P434;300;"Perfil da Alemanha";-1;
946.902;;L864c;601;"Crónica de D. Fernando";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36270
947;;C672f;3190;"O fim da União Soviética";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22530
951;;P784c;4265;"China:";-1;
951.9;;F254;4896;"Fatos sobre a Coréia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/3439
954;;R737d;8682;"Entre Dois Mundos:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36268
956;;A182o;1791;"O Oriente Médio";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/35714
956.7043;;M642s;8724;"Sadam Hussein e a crise do Golfo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23343
960;;H673;8889;"História geral da áfrica - I";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4601
960;;H673;8890;"História geral da áfrica - II";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4605
960;;H673;8891;"História geral da áfrica - III";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4605
960;;H673;8892;"História geral da áfrica - IV";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4604
960;;H673;8893;"História geral da áfrica - V";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4602
960;;H673;8894;"História geral da áfrica - VI";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4602
960;;H673;8895;"História geral da áfrica - VII";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4602
960;;H673;8896;"História geral da áfrica - VIII";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4602
960;;S618;9667;"Síntese da Coleção História Geral da África";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/54581
960;;S618;9669;"Síntese da Coleção História Geral da África:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/54581
962;;V563m;5208;"Os Mistérios Egípcios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44358
967.3;;O48a;131;"Angola e a expressão da sua cultura material";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23334
973;;J68h;8510;"A history of the american people";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22106
973.21;;A969c;8809;"The complete idiot's guide to American history";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22104
976;;G778p;2572;"Panorama da História dos Estados Unidos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44144
976;;G783rh;4105;"Reseña de La Historia Norte-americana";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44142
980;;C288c;5209;"Os Conquistadores do Pacífico";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44385
980;;H673;3027;"História da América Latina";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/1000
980;;P852c;4092;"A Conquista da América Latina Vista Pelos Índios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44372
980.02;;P887i;350;"As Independências na América Latina";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44379
980.41;;K82;8243;"Kootira ya me'ne buehina";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5248
981;;B743d;4672;"Dialética da Colonização";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/26711
981;;C845h;7394;"História e consciência do Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22441
981;;F269h;3023;"História concisa do Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2513
981;;F363d;229;"Duque de Caxias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/141218
981;;F894c;4693;"Casa-grande e Senzala";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/20713
981;;H656g;1877;"A Guerra Secreta de Hitler no Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44390
981;;H722r;4677;"Raízes do Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23142
981;;K64e;7458;"Escravismo Em São Paulo E Minas Gerais";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5124
981;;M188s;7509;"O Suspeito Através das Lentes";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5000
981;;M435b;5716;"O que é o Brasil?";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5005
981;;O48h;4111;"Help! Sistema de Consulta Interativa História do Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34439
981;;O77c;9552;"Cultura Brasileira e Identidade Nacional";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/52445
981;;R484p;4472;"O Povo Brasileiro:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44373
981;;R484p;8717;"O povo brasileiro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23011
981.0074;;W829m;2425;"Museu Paulista";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44130
981.01;;B928n;8877;"Náufragos, traficantes e degredados";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23187
981.02;;A481b;3024;"Brasil 1500";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/998
981.03;;C532v;8836;"As várias faces da inconfidência mineira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23337
981.03;;S729d;3026;"Diário da navegação";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/1388
981.032;;C828a;7527;"Alexandre de Gusmão & O Tratado de Madrid - Tomo I";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4966
981.032;;C828a;7528;"Alexandre de Gusmão & O Tratado de Madrid - Tomo II";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4967
981.034;;S163b;3041;"O brado do ipiranga";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2102
981.05;;B823;2993;"Brasil";-1;
981.05;;P477f;3499;"A fábrica e a cidade até 1930";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23068
981.05;;S168m;7442;"Manifestos e Mensagens: 1898-1902";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5018
981.0521;;M744c;1790;"Canudos";-1;
981.0521;;S192c;3025;"Canudos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2099
981.061;;D812p;7463;"Palmares pelo avesso";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5253
981.061;;P427p;7502;"Prisioneiros da Guerra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5014
981.061;;V712i;7467;"1932 imagens de uma revolução";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5207
981.11;;N972r;132;"Real Forte Príncipe da Beira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44128
981.41;;Z88r;8499;"Reminiscências de Indaiatuba";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/44394
